transaction_id,date,year,month,publisher,game_name,base_price,discount_percent,sale_price,quantity,total_revenue
TXN0000248,2022-01-18,2022,1,Activision,Guitar Hero 5,19.91,20,15.93,1,15.93
TXN0000249,2022-01-19,2022,1,Black Bean Games,SBK09 Superbike World Championship,8.08,20,6.46,1,6.46
TXN0000250,2022-01-19,2022,1,Unknown,Defy Gravity Extended,24.47,15,20.80,1,20.80
TXN0000251,2022-01-19,2022,1,EA Sports,2014 FIFA World Cup Brazil,10.35,25,7.76,1,7.76
TXN0000252,2022-01-19,2022,1,Kiss,Bloop Reloaded,21.32,0,21.32,1,21.32
TXN0000253,2022-01-19,2022,1,Electronic Arts,Celebrity Sports Showdown,12.76,20,10.21,1,10.21
TXN0000254,2022-01-19,2022,1,DTP Entertainment,Winter Sports 2011,13.82,0,13.82,1,13.82
TXN0000255,2022-01-19,2022,1,Fox Interactive,Fox Sports Golf '99,14.53,15,12.35,3,37.06
TXN0000256,2022-01-19,2022,1,Namco Bandai Games,Ni no Kuni: Wrath of the White Witch,16.23,25,12.17,1,12.17
TXN0000257,2022-01-19,2022,1,Namco Bandai Games,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,18.39,30,12.87,1,12.87
TXN0000258,2022-01-19,2022,1,Activision,Pimp My Ride: Street Racing,11.43,0,11.43,1,11.43
TXN0000259,2022-01-19,2022,1,Nintendo,Super Mario Bros.,6.36,20,5.09,3,15.26
TXN0000260,2022-01-19,2022,1,Rocket Company,Medabots 9: Metabee Ver. / Rokusho Ver.,15.61,0,15.61,1,15.61
TXN0000261,2022-01-19,2022,1,Sunsoft,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,5.85,0,5.85,2,11.71
TXN0000262,2022-01-19,2022,1,Sega,Thunder Force VI,11.11,10,10.00,1,10.00
TXN0000263,2022-01-19,2022,1,Sierra Entertainment,Robert Ludlum's The Bourne Conspiracy,16.62,0,16.62,1,16.62
TXN0000264,2022-01-19,2022,1,Konami,Fishing Master,9.02,15,7.67,1,7.67
TXN0000265,2022-01-20,2022,1,Nintendo,Yakuman,17.89,0,17.89,3,53.68
TXN0000266,2022-01-20,2022,1,Gearbox Software,Hello Neighbor: Hide & Seek,25.11,20,20.09,2,40.17
TXN0000267,2022-01-20,2022,1,Activision,Call of Duty: Black Ops II,13.98,15,11.88,1,11.88
TXN0000268,2022-01-20,2022,1,Electronic Arts,Catwoman,13.52,40,8.11,3,24.34
TXN0000269,2022-01-20,2022,1,THQ,Scooby-Doo and the Cyber Chase,18.02,10,16.21,1,16.21
TXN0000270,2022-01-20,2022,1,Sega,Worldwide Soccer Manager 2007,17.13,0,17.13,1,17.13
TXN0000271,2022-01-20,2022,1,Warner Bros. Interactive Entertainment,Scribblenauts Mega Pack,20.10,25,15.08,1,15.08
TXN0000272,2022-01-20,2022,1,Buena Vista,That's So Raven: Psychic on the Scene,17.51,0,17.51,1,17.51
TXN0000273,2022-01-20,2022,1,SNK,Art of Fighting 3: The Path of the Warrior,15.79,50,7.90,1,7.90
TXN0000274,2022-01-20,2022,1,Activision,Tony Hawk: RIDE,10.62,10,9.56,3,28.68
TXN0000275,2022-01-20,2022,1,Idea Factory International,MegaTagmension Blanc + Neptune VS Zombies,18.75,0,18.75,1,18.75
TXN0000276,2022-01-20,2022,1,THQ,Destroy All Humans! 2,19.91,20,15.93,1,15.93
TXN0000277,2022-01-20,2022,1,Majesco,Bomberman Max 2: Red Advance,6.42,20,5.14,1,5.14
TXN0000278,2022-01-20,2022,1,5pb,Muv-Luv,17.89,0,17.89,1,17.89
TXN0000279,2022-01-20,2022,1,2K Games,The Darkness II,23.52,40,14.11,1,14.11
TXN0000280,2022-01-20,2022,1,VU Games,Whirl Tour,12.99,25,9.74,1,9.74
TXN0000281,2022-01-21,2022,1,City Interactive,Sniper: Ghost Warrior 2,28.04,30,19.62,1,19.62
TXN0000282,2022-01-21,2022,1,Konami,Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,10.57,20,8.46,1,8.46
TXN0000283,2022-01-21,2022,1,The Fun Pimps,7 Days to Die,22.60,10,20.34,1,20.34
TXN0000284,2022-01-21,2022,1,Konami,Jikkyou Powerful Pro Yakyuu Portable 2,16.65,20,13.32,1,13.32
TXN0000285,2022-01-21,2022,1,Sony Computer Entertainment Europe,God of War III Remastered,15.63,25,11.72,1,11.72
TXN0000286,2022-01-21,2022,1,UFO Interactive,Florist Shop,17.64,50,8.82,1,8.82
TXN0000287,2022-01-21,2022,1,Sierra Entertainment,James Cameron's Dark Angel,14.66,30,10.27,1,10.27
TXN0000288,2022-01-21,2022,1,Atlus,Riviera: The Promised Land,11.13,0,11.13,1,11.13
TXN0000289,2022-01-21,2022,1,Activision,Ferrari Challenge Trofeo Pirelli,13.23,30,9.26,1,9.26
TXN0000290,2022-01-21,2022,1,Ubisoft,Petz: Catz 2,11.51,30,8.06,1,8.06
TXN0000291,2022-01-21,2022,1,Ubisoft,Prince of Persia: Rival Swords,8.49,0,8.49,1,8.49
TXN0000292,2022-01-21,2022,1,Electronic Arts,Bulletstorm,14.45,40,8.67,1,8.67
TXN0000293,2022-01-21,2022,1,THQ,"Warhammer 40,000: Space Marine",6.19,25,4.64,1,4.64
TXN0000294,2022-01-21,2022,1,Ubisoft,Hole in the Wall: Deluxe Edition,16.72,10,15.05,1,15.05
TXN0000295,2022-01-22,2022,1,Activision,Madagascar: Escape 2 Africa,8.45,0,8.45,2,16.90
TXN0000296,2022-01-22,2022,1,Infogrames,Hogs of War / Worms,16.73,10,15.06,1,15.06
TXN0000297,2022-01-22,2022,1,Warner Bros. Interactive Entertainment,LEGO The Hobbit,8.38,0,8.38,1,8.38
TXN0000298,2022-01-22,2022,1,Ubisoft,Assassin's Creed Syndicate,24.89,0,24.89,1,24.89
TXN0000299,2022-01-22,2022,1,Microsoft Game Studios,Kinect Joy Ride,7.04,10,6.34,1,6.34
TXN0000300,2022-01-22,2022,1,Sony Computer Entertainment,MLB 08: The Show,9.96,0,9.96,1,9.96
TXN0000301,2022-01-22,2022,1,SouthPeak Interactive,Two Worlds II,26.14,0,26.14,1,26.14
TXN0000302,2022-01-22,2022,1,Nintendo,Fire Emblem,11.65,25,8.74,1,8.74
TXN0000303,2022-01-22,2022,1,Nintendo,Mario Party Advance,17.45,0,17.45,1,17.45
TXN0000304,2022-01-22,2022,1,Sunsoft,Galaxy Fight,15.44,40,9.26,1,9.26
TXN0000305,2022-01-22,2022,1,2K Sports,NBA 2K13,11.66,20,9.33,1,9.33
TXN0000306,2022-01-22,2022,1,Graffiti,Rogue Trooper: Quartz Zone Massacre,7.89,15,6.71,1,6.71
TXN0000307,2022-01-22,2022,1,Nintendo,Rhythm Heaven Fever,19.61,20,15.69,1,15.69
TXN0000308,2022-01-23,2022,1,Happinet,Sousaku Alice to Oujisama!,11.90,15,10.12,1,10.12
TXN0000309,2022-01-23,2022,1,Nintendo,Super Mario Odyssey,20.29,0,20.29,1,20.29
TXN0000310,2022-01-23,2022,1,Milestone S.r.l.,Ride,11.39,0,11.39,3,34.17
TXN0000311,2022-01-23,2022,1,Konami,Silent Hill 2,10.25,0,10.25,1,10.25
TXN0000312,2022-01-23,2022,1,Sega,Total War: Three Kingdoms,31.23,30,21.86,1,21.86
TXN0000313,2022-01-23,2022,1,Namco Bandai,Touch My Katamari,12.62,0,12.62,1,12.62
TXN0000314,2022-01-23,2022,1,Sunsoft,Hissatsu Pachinko Collection 3,19.65,40,11.79,1,11.79
TXN0000315,2022-01-23,2022,1,Game Factory,Garfield: A Tale of Two Kitties,19.38,10,17.44,1,17.44
TXN0000316,2022-01-23,2022,1,Electronic Arts,Harry Potter and the Order of the Phoenix,11.27,0,11.27,1,11.27
TXN0000317,2022-01-23,2022,1,Eidos Interactive,ShellShock 2: Blood Trails,15.44,0,15.44,1,15.44
TXN0000318,2022-01-23,2022,1,Sony Interactive Entertainment,Everybody's Golf,12.15,0,12.15,1,12.15
TXN0000319,2022-01-23,2022,1,Ubisoft,Assassin's Creed,8.12,0,8.12,1,8.12
TXN0000320,2022-01-23,2022,1,KOEI,Prey the Stars,13.89,20,11.11,1,11.11
TXN0000321,2022-01-23,2022,1,Buena Vista,Pirates of the Caribbean: Dead Man's Chest,11.33,20,9.07,1,9.07
TXN0000322,2022-01-24,2022,1,Koei Tecmo,Nobunaga's Ambition: Taishi,21.86,20,17.49,1,17.49
TXN0000323,2022-01-24,2022,1,Sega,Ghost Squad,7.64,30,5.35,1,5.35
TXN0000324,2022-01-24,2022,1,Nintendo,Rhythm Heaven Megamix,13.28,20,10.62,1,10.62
TXN0000325,2022-01-24,2022,1,Banpresto,Dai-3-Ji Super Robot Taisen ?ñ: Shuuen no Ginga e,16.33,0,16.33,1,16.33
TXN0000326,2022-01-24,2022,1,Hudson Soft,World Sports Competition,9.41,0,9.41,1,9.41
TXN0000327,2022-01-24,2022,1,Atari,Superman: Countdown to Apokolips,6.93,30,4.85,1,4.85
TXN0000328,2022-01-24,2022,1,Nintendo,Game & Watch Gallery 3,7.66,0,7.66,3,22.99
TXN0000329,2022-01-24,2022,1,Activision,Mat Hoffman's Pro BMX 2,18.98,25,14.24,1,14.24
TXN0000330,2022-01-24,2022,1,Sony Computer Entertainment,Modnation Racers: Road Trip,12.19,0,12.19,1,12.19
TXN0000331,2022-01-24,2022,1,Activision,Over the Hedge,12.17,50,6.08,1,6.08
TXN0000332,2022-01-24,2022,1,D3 Publisher,Ben 10: Alien Force,18.75,20,15.00,1,15.00
TXN0000333,2022-01-25,2022,1,Majesco,Holly Hobbie & Friends,14.25,0,14.25,1,14.25
TXN0000334,2022-01-25,2022,1,Konami,Tongari Boushi to Mahou no Otana,5.97,0,5.97,1,5.97
TXN0000335,2022-01-25,2022,1,Electronic Arts,Need for Speed (2015),25.93,10,23.34,1,23.34
TXN0000336,2022-01-25,2022,1,THQ,Big Beach Sports,15.40,10,13.86,1,13.86
TXN0000337,2022-01-25,2022,1,Atari,Battle Engine Aquila,12.72,0,12.72,1,12.72
TXN0000338,2022-01-25,2022,1,Konami,Teenage Mutant Ninja Turtles III: The Manhattan Project,14.66,25,10.99,1,10.99
TXN0000339,2022-01-25,2022,1,SouthPeak Interactive,Ninjatown,7.93,0,7.93,1,7.93
TXN0000340,2022-01-25,2022,1,Electronic Arts,The Lord of the Rings: The Two Towers,18.51,30,12.96,1,12.96
TXN0000341,2022-01-25,2022,1,Konami,World Soccer Winning Eleven 7 International (JP version),12.05,20,9.64,1,9.64
TXN0000342,2022-01-25,2022,1,Microsoft Game Studios,Age of Empires III: Gold Edition,10.44,15,8.87,1,8.87
TXN0000343,2022-01-25,2022,1,Natsume,Harvest Moon: Save the Homeland,11.70,10,10.53,1,10.53
TXN0000344,2022-01-25,2022,1,Disney Interactive Studios,Disney Infinity,15.77,15,13.41,1,13.41
TXN0000345,2022-01-25,2022,1,Activision,Cabela's Legendary Adventures,18.61,25,13.96,1,13.96
TXN0000346,2022-01-25,2022,1,Nintendo,Hyrule Warriors,17.10,25,12.82,1,12.82
TXN0000347,2022-01-25,2022,1,EA Sports,NBA Live 2002,14.41,25,10.81,1,10.81
TXN0000348,2022-01-25,2022,1,Nintendo,Super Mario 64,8.45,25,6.34,1,6.34
TXN0000349,2022-01-25,2022,1,Arika,Ketsui Death Label,16.23,10,14.61,1,14.61
TXN0000350,2022-01-25,2022,1,EA Sports,NBA Live 07,8.47,25,6.36,1,6.36
TXN0000351,2022-01-25,2022,1,Ubisoft,The Crew: Wild Run,11.68,15,9.93,1,9.93
TXN0000352,2022-01-26,2022,1,Titus,Kao the Kangaroo,8.13,0,8.13,1,8.13
TXN0000353,2022-01-26,2022,1,Black Bean Games,SBK 2011: FIM Superbike World Championship,14.39,15,12.23,1,12.23
TXN0000354,2022-01-26,2022,1,Electronic Arts,EA Sports Active 2,5.81,30,4.07,1,4.07
TXN0000355,2022-01-26,2022,1,Nintendo,Custom Robo Arena,12.89,0,12.89,1,12.89
TXN0000356,2022-01-26,2022,1,Nintendo,Yoshi,8.24,20,6.59,1,6.59
TXN0000357,2022-01-26,2022,1,Nintendo,New Play Control! Pikmin,19.08,25,14.31,1,14.31
TXN0000358,2022-01-26,2022,1,Midway Games,Rampage World Tour,9.48,25,7.11,1,7.11
TXN0000359,2022-01-26,2022,1,EA Sports,FIFA Soccer 96,18.33,20,14.67,1,14.67
TXN0000360,2022-01-26,2022,1,Electronic Arts,EA Playground,9.39,10,8.45,1,8.45
TXN0000361,2022-01-26,2022,1,Mentor Interactive,My Virtual Tutor: Reading Adventure Kindergarten to First,9.46,50,4.73,1,4.73
TXN0000362,2022-01-26,2022,1,Galactic Cafe,The Stanley Parable,21.43,30,15.00,1,15.00
TXN0000363,2022-01-26,2022,1,Activision,Blood Drive,14.84,50,7.42,1,7.42
TXN0000364,2022-01-26,2022,1,Ubisoft,Brothers In Arms: Earned In Blood,13.78,40,8.27,1,8.27
TXN0000365,2022-01-26,2022,1,Namco Bandai Games,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,21.60,20,17.28,1,17.28
TXN0000366,2022-01-26,2022,1,Nintendo,Ring Fit Adventure,37.93,10,34.14,1,34.14
TXN0000367,2022-01-27,2022,1,Sony Computer Entertainment,White Knight Chronicles: International Edition,8.88,0,8.88,1,8.88
TXN0000368,2022-01-27,2022,1,NIS America,Rodea the Sky Soldier,8.68,10,7.81,1,7.81
TXN0000369,2022-01-27,2022,1,Konami,Rock Revolution,13.93,30,9.75,1,9.75
TXN0000370,2022-01-27,2022,1,Activision,Teenage Mutant Ninja Turtles: Mutants in Manhattan,13.47,20,10.78,1,10.78
TXN0000371,2022-01-27,2022,1,Virgin Interactive,Black Dawn,14.72,20,11.78,1,11.78
TXN0000372,2022-01-27,2022,1,Yuke's,D1 Professional Drift Grand Prix Series,15.31,20,12.25,5,61.25
TXN0000373,2022-01-27,2022,1,Namco Bandai Games,Naruto Shippuden: Ultimate Ninja Storm Revolution,7.24,20,5.79,2,11.58
TXN0000374,2022-01-27,2022,1,Atari,Ballistic,8.66,20,6.93,1,6.93
TXN0000375,2022-01-27,2022,1,Focus Home Interactive,Styx: Shards of Darkness,25.74,0,25.74,1,25.74
TXN0000376,2022-01-27,2022,1,Codemasters,Colin McRae Rally 04,17.61,25,13.20,1,13.20
TXN0000377,2022-01-28,2022,1,THQ,Red Faction: Armageddon,14.17,20,11.34,1,11.34
TXN0000378,2022-01-28,2022,1,Activision,Transformers: Fall of Cybertron,6.20,20,4.96,1,4.96
TXN0000379,2022-01-28,2022,1,Outright Games,Ben 10 (2017),18.02,0,18.02,1,18.02
TXN0000380,2022-01-28,2022,1,Little Orbit,Barbie and Her Sisters Puppy Rescue,13.01,20,10.41,5,52.05
TXN0000381,2022-01-28,2022,1,Introversion Software,Prison Architect,14.87,15,12.64,1,12.64
TXN0000382,2022-01-28,2022,1,Atlus,Shin Megami Tensei: Devil Survivor Overclocked,19.11,30,13.38,1,13.38
TXN0000383,2022-01-28,2022,1,Nintendo,DS Bimoji Training,16.72,0,16.72,2,33.44
TXN0000384,2022-01-28,2022,1,Destineer,Cake Mania: Baker's Challenge,15.86,40,9.52,1,9.52
TXN0000385,2022-01-28,2022,1,Rocket Company,Gudetama: Hanjuku de Tanomuwa,14.26,0,14.26,1,14.26
TXN0000386,2022-01-28,2022,1,Villa Gorilla,Yoku's Island Express,20.26,15,17.22,1,17.22
TXN0000387,2022-01-28,2022,1,Nippon Columbia,"Sumikko Gurashi: Koko, Dokonan Desu?",16.64,30,11.64,1,11.64
TXN0000388,2022-01-28,2022,1,Electronic Arts,NHL 09,7.99,10,7.19,1,7.19
TXN0000389,2022-01-28,2022,1,Electronic Arts,Mass Effect 2,27.46,0,27.46,1,27.46
TXN0000390,2022-01-28,2022,1,Unknown,Angry Birds,24.65,25,18.49,1,18.49
TXN0000391,2022-01-28,2022,1,Ubisoft,Just Dance 2018,14.55,0,14.55,1,14.55
TXN0000392,2022-01-28,2022,1,Warner Bros. Interactive,Tom and Jerry Tales,14.86,0,14.86,1,14.86
TXN0000393,2022-01-28,2022,1,Nintendo,Super Mario RPG: Legend of the Seven Stars,10.77,25,8.07,1,8.07
TXN0000394,2022-01-28,2022,1,Konami,Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,14.69,15,12.49,1,12.49
TXN0000395,2022-01-29,2022,1,Aksys Games,Rockin' Pretty,10.57,10,9.52,1,9.52
TXN0000396,2022-01-29,2022,1,Ubisoft,Tom Clancy's The Division,10.66,0,10.66,1,10.66
TXN0000397,2022-01-29,2022,1,Mastiff,Outdoors Unleashed: Alaska 3D,10.26,0,10.26,1,10.26
TXN0000398,2022-01-29,2022,1,Konami,Suikoden IV,18.49,10,16.64,1,16.64
TXN0000399,2022-01-29,2022,1,Acclaim Entertainment,NBA Jam Tournament Edition,12.19,25,9.14,1,9.14
TXN0000400,2022-01-29,2022,1,NIS America,Makai Kingdom: Chronicles of the Sacred Tome,17.94,15,15.25,1,15.25
TXN0000401,2022-01-29,2022,1,Electronic Arts,The Godfather: Blackhand Edition,19.45,0,19.45,1,19.45
TXN0000402,2022-01-29,2022,1,Electronic Arts,Harry Potter and the Sorcerer's Stone,16.79,10,15.11,1,15.11
TXN0000403,2022-01-29,2022,1,THQ,2 Games in 1: Sonic Battle & ChuChu Rocket!,18.49,10,16.64,1,16.64
TXN0000404,2022-01-29,2022,1,Capcom,Marvel vs. Capcom 3: Fate of Two Worlds,14.25,0,14.25,2,28.50
TXN0000405,2022-01-29,2022,1,Ubisoft,Tom Clancy's Rainbow Six 3,7.67,0,7.67,1,7.67
TXN0000406,2022-01-30,2022,1,Nintendo,Pokemon Pinball,9.18,30,6.43,1,6.43
TXN0000407,2022-01-30,2022,1,Alchemist,Saki Achiga-hen episode of side-A Portable,8.28,20,6.62,1,6.62
TXN0000408,2022-01-30,2022,1,VU Games,Buffy the Vampire Slayer: Chaos Bleeds,17.88,0,17.88,1,17.88
TXN0000409,2022-01-30,2022,1,Atlus,Odin Sphere: Leifthrasir,11.85,10,10.66,1,10.66
TXN0000410,2022-01-30,2022,1,Square,Tobal 2,16.48,10,14.83,1,14.83
TXN0000411,2022-01-30,2022,1,Codemasters,GRID 2,9.28,0,9.28,1,9.28
TXN0000412,2022-01-30,2022,1,3DO,Jonny Moseley Mad Trix,7.67,0,7.67,2,15.35
TXN0000413,2022-01-30,2022,1,Eidos Interactive,Batman: Arkham Asylum,19.80,20,15.84,1,15.84
TXN0000414,2022-01-30,2022,1,Eidos Interactive,Get On Da Mic,17.38,10,15.65,1,15.65
TXN0000415,2022-01-30,2022,1,Microsoft Game Studios,Freelancer,21.30,15,18.10,1,18.10
TXN0000416,2022-01-30,2022,1,Banpresto,Super Robot Taisen ?ñ Gaiden,16.22,15,13.78,1,13.78
TXN0000417,2022-01-30,2022,1,Namco Bandai,Tales of Vesperia,10.76,25,8.07,1,8.07
TXN0000418,2022-01-30,2022,1,"Destination Software, Inc",Centipede / Breakout / Warlords,18.29,10,16.47,1,16.47
TXN0000419,2022-01-31,2022,1,Ubisoft,Surf's Up,17.52,25,13.14,1,13.14
TXN0000420,2022-01-31,2022,1,Focus Home Interactive,Le Tour de France 2017,13.64,0,13.64,1,13.64
TXN0000421,2022-01-31,2022,1,VU Games,Crash Tag Team Racing,14.14,0,14.14,1,14.14
TXN0000422,2022-01-31,2022,1,Ubisoft,Prince of Persia: The Forgotten Sands,11.52,40,6.91,1,6.91
TXN0000423,2022-01-31,2022,1,Deep Silver,Risen,18.57,20,14.85,1,14.85
TXN0000424,2022-01-31,2022,1,Namco Bandai,Knights Contract,8.10,40,4.86,1,4.86
TXN0000425,2022-01-31,2022,1,Atari,Dragon Ball Z: Sagas,17.52,40,10.51,2,21.02
TXN0000426,2022-01-31,2022,1,Ubisoft,James Cameron's Avatar: The Game,9.64,25,7.23,1,7.23
TXN0000427,2022-01-31,2022,1,Bandai,Dragon Ball Z: Idainaru Dragon Ball Densetsu,5.26,15,4.47,1,4.47
TXN0000428,2022-01-31,2022,1,Alchemist,Nicola Kanshuu: Model Oshare * Audition Platinum,14.48,0,14.48,1,14.48
TXN0000429,2022-01-31,2022,1,Electronic Arts,Dead Space,10.06,0,10.06,1,10.06
TXN0000430,2022-01-31,2022,1,Sega,Super Monkey Ball: Touch & Roll,11.73,15,9.97,1,9.97
TXN0000431,2022-01-31,2022,1,Evolved Games,Mayhem 3D,6.06,0,6.06,1,6.06
TXN0000432,2022-01-31,2022,1,Working Designs,Growlanser Generations,7.69,0,7.69,1,7.69
TXN0000433,2022-01-31,2022,1,Konami Digital Entertainment,Pro Yakyuu Spirits 2012,11.10,15,9.43,5,47.16
TXN0000434,2022-01-31,2022,1,Sony Interactive Entertainment,Marvel's Spider-Man,28.45,50,14.23,2,28.45
TXN0000435,2022-01-31,2022,1,Konami,ESPN National Hockey Night,6.33,25,4.75,1,4.75
TXN0000436,2022-01-31,2022,1,Konami,Disney Sports Basketball,17.35,15,14.75,1,14.75
TXN0000437,2022-02-01,2022,2,Konami,Tennis no Oji-Sama: Card Hunter,5.74,15,4.88,1,4.88
TXN0000438,2022-02-01,2022,2,THQ,Frontlines: Fuel of War,20.81,0,20.81,1,20.81
TXN0000439,2022-02-01,2022,2,Ubisoft,Tom Clancy's Ghost Recon Wildlands,21.67,0,21.67,2,43.33
TXN0000440,2022-02-01,2022,2,Ubisoft,Tom Clancy's Rainbow Six 3,11.34,40,6.80,1,6.80
TXN0000441,2022-02-01,2022,2,Activision,Shrek 2,5.58,0,5.58,1,5.58
TXN0000442,2022-02-01,2022,2,KOEI,Jan Sangoku Musou,9.46,10,8.52,1,8.52
TXN0000443,2022-02-01,2022,2,Konami,Pro Evolution Soccer 2010,6.04,25,4.53,2,9.06
TXN0000444,2022-02-01,2022,2,Sony Interactive Entertainment,SingStar Celebration,26.09,25,19.57,1,19.57
TXN0000445,2022-02-01,2022,2,Capcom,DmC Devil May Cry,24.09,20,19.27,1,19.27
TXN0000446,2022-02-01,2022,2,Tecmo Koei,Nobunaga's Ambition: Sphere of Influence,6.27,30,4.39,1,4.39
TXN0000447,2022-02-01,2022,2,Sometimes You,Energy Cycle,10.82,0,10.82,1,10.82
TXN0000448,2022-02-01,2022,2,Namco Bandai Games,Mobile Suit Gundam Unicorn,10.61,40,6.36,1,6.36
TXN0000449,2022-02-01,2022,2,BAM! Entertainment,Star X,10.65,0,10.65,1,10.65
TXN0000450,2022-02-02,2022,2,Sony Computer Entertainment,GripShift,19.94,0,19.94,2,39.89
TXN0000451,2022-02-02,2022,2,EA Sports,NCAA March Madness 06,10.69,15,9.09,2,18.17
TXN0000452,2022-02-02,2022,2,Enix,Grandia Xtreme,5.66,15,4.81,1,4.81
TXN0000453,2022-02-02,2022,2,Namco Bandai Games,PAC-MAN and the Ghostly Adventures,9.78,10,8.80,1,8.80
TXN0000454,2022-02-02,2022,2,Electronic Arts,Wing Commander III: Heart of the Tiger,14.60,0,14.60,2,29.21
TXN0000455,2022-02-03,2022,2,Virgin Interactive,F1 Challenge,13.79,0,13.79,1,13.79
TXN0000456,2022-02-03,2022,2,Warner Bros. Interactive,Green Lantern: Rise of the Manhunters,10.09,0,10.09,2,20.17
TXN0000457,2022-02-03,2022,2,Activision,Gun,19.49,0,19.49,1,19.49
TXN0000458,2022-02-03,2022,2,ESP,GunGriffon II,14.20,20,11.36,1,11.36
TXN0000459,2022-02-03,2022,2,Electronic Arts,Batman Begins,17.46,0,17.46,1,17.46
TXN0000460,2022-02-03,2022,2,Capcom,Neopets Puzzle Adventure,19.69,40,11.81,1,11.81
TXN0000461,2022-02-03,2022,2,Sony Computer Entertainment,Tearaway Unfolded,14.94,30,10.46,1,10.46
TXN0000462,2022-02-03,2022,2,Idea Factory,Hakuoki: Reimeiroku Nagorigusa,13.04,10,11.74,1,11.74
TXN0000463,2022-02-03,2022,2,Arc System Works,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,6.01,20,4.81,1,4.81
TXN0000464,2022-02-03,2022,2,Sony Computer Entertainment,Secret Agent Clank,19.79,20,15.83,1,15.83
TXN0000465,2022-02-03,2022,2,THQ,Company of Heroes,27.24,0,27.24,1,27.24
TXN0000466,2022-02-03,2022,2,Psygnosis,Blast Radius,18.39,30,12.87,1,12.87
TXN0000467,2022-02-03,2022,2,Activision,Angry Birds: Star Wars,14.56,10,13.10,1,13.10
TXN0000468,2022-02-03,2022,2,Activision,Wipeout 2,5.35,40,3.21,1,3.21
TXN0000469,2022-02-03,2022,2,KOEI,Samurai Warriors 2: Xtreme Legends (JP sales),15.63,20,12.51,1,12.51
TXN0000470,2022-02-04,2022,2,THQ,WCW/NWO Thunder,7.49,0,7.49,1,7.49
TXN0000471,2022-02-04,2022,2,Vivendi Games,Crash Bandicoot 2: N-Tranced,11.10,40,6.66,1,6.66
TXN0000472,2022-02-04,2022,2,Konami,Metal Gear Solid 3: Subsistence,10.67,0,10.67,1,10.67
TXN0000473,2022-02-04,2022,2,Nexon,MapleStory DS,13.78,20,11.02,2,22.04
TXN0000474,2022-02-04,2022,2,Namco Bandai Games,Project Versus J,15.46,0,15.46,4,61.85
TXN0000475,2022-02-04,2022,2,Activision,Call of Duty: World at War,16.45,0,16.45,1,16.45
TXN0000476,2022-02-04,2022,2,Square Enix,Final Fantasy XII: The Zodiac Age,29.49,0,29.49,1,29.49
TXN0000477,2022-02-04,2022,2,Destineer,Summer Sports: Paradise Island,19.07,40,11.44,1,11.44
TXN0000478,2022-02-04,2022,2,D3 Publisher,Jillian Michaels Fitness Ultimatum 2011,7.46,10,6.72,2,13.43
TXN0000479,2022-02-04,2022,2,Idea Factory,Kyoukai no Shirayuki,12.29,20,9.83,1,9.83
TXN0000480,2022-02-05,2022,2,Electronic Arts,Harry Potter and the Goblet of Fire,16.59,25,12.44,1,12.44
TXN0000481,2022-02-05,2022,2,Nintendo,Professor Layton and the Unwound Future,5.66,0,5.66,1,5.66
TXN0000482,2022-02-05,2022,2,Konami,WTA Tour Tennis,12.42,20,9.94,1,9.94
TXN0000483,2022-02-05,2022,2,Capcom,Dragon's Dogma: Dark Arisen,21.25,0,21.25,1,21.25
TXN0000484,2022-02-05,2022,2,EA Sports,NHL 15,8.55,0,8.55,1,8.55
TXN0000485,2022-02-05,2022,2,Sony Computer Entertainment,Trick x Logic: Season 2,19.52,25,14.64,1,14.64
TXN0000486,2022-02-05,2022,2,Tecmo,Monster Rancher 4,9.74,10,8.76,1,8.76
TXN0000487,2022-02-05,2022,2,RedOctane,Guitar Hero III: Legends of Rock,15.39,0,15.39,1,15.39
TXN0000488,2022-02-05,2022,2,D3 Publisher,Dream C Club Portable,8.55,20,6.84,1,6.84
TXN0000489,2022-02-05,2022,2,Mumbo Jumbo,7 Wonders of the Ancient World,11.44,30,8.01,1,8.01
TXN0000490,2022-02-05,2022,2,Capcom,Street Fighter x Tekken,6.77,20,5.42,1,5.42
TXN0000491,2022-02-05,2022,2,Namco,Namco Museum,12.00,0,12.00,1,12.00
TXN0000492,2022-02-05,2022,2,Bethesda Softworks,Star Trek: Legacy,12.10,0,12.10,1,12.10
TXN0000493,2022-02-05,2022,2,Eidos Interactive,Monster Lab,5.49,30,3.84,1,3.84
TXN0000494,2022-02-05,2022,2,Ubisoft,Rabbids Party Collection,5.13,20,4.11,1,4.11
TXN0000495,2022-02-05,2022,2,Nippon Ichi Software,Fuuraiki 3,14.33,10,12.90,1,12.90
TXN0000496,2022-02-05,2022,2,Ubisoft,Monster 4x4: World Circuit,15.96,25,11.97,1,11.97
TXN0000497,2022-02-05,2022,2,Mumbo Jumbo,Luxor: Pharaoh's Challenge,8.05,0,8.05,1,8.05
